1902	2	2	26	4	12	31	34	20	4	4	4	12	119	108	10	1.33	7.41	23	69.5	2370	-999
1903	2	2	26	4	12	31	34	20	4	4	4	12	119	108	10	1.4	9.14	20.4	65	2020	-999
1904	1	2	26	4	12	30	34	20	4	4	4	12	111	101	10	1.16	7.48	18.6	63.5	-999	2200
1905	1	2	26	4	12	30	34	20	4	4	4	12	111	101	10	1.36	8.68	24	70	-999	2290
1906	2	2	26	4	12	32	34	20	4	4	4	12	127	115	10	1.67	7.57	18.8	59	1990	-999
1907	2	2	26	4	12	32	34	20	4	4	4	12	127	115	10	1.55	9.91	23	72	2330	-999
1910	2	2	26	4	19	31	37	21	4	4	4	12	119	108	10	1.54	8.31	23.4	70	2310	-999
1911	2	2	26	4	19	31	37	21	4	4	4	12	119	108	10	1.43	8.03	20.2	70	1870	-999
1912	1	2	26	4	19	29	37	21	4	4	4	12	103	94	10	1.45	8.71	21	70	-999	2430
1913	2	2	26	4	19	31	37	21	4	4	4	12	119	108	10	0.91	6.4	20.4	63	1200	-999
1914	1	2	26	4	19	29	37	21	4	4	4	12	103	94	10	1.54	6.21	20.4	67.5	-999	2250
1915	1	2	26	4	19	30	37	21	4	4	4	12	111	101	10	1.23	6.96	20.6	62.5	-999	2100
1916	1	2	26	4	19	30	37	21	4	4	4	12	111	101	10	1.49	8.02	17.8	56	-999	2030
1917	2	2	26	4	19	32	37	21	4	4	4	12	127	115	10	1.38	8.35	21.6	75	2490	-999
1918	1	2	26	4	19	29	37	21	4	4	4	12	103	94	10	1.2	8.29	19.8	65	-999	2570
